run_prefix,run_id,benchmark,variant,timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,source_log
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068068436,736764,34976,34976,79872,Phase 4,monitor_multi_clear_path_only_run25_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068068905,736764,34976,34976,79872,Phase 4,monitor_multi_clear_path_only_run25_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068069376,736764,34976,34976,79872,Phase 4,monitor_multi_clear_path_only_run25_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068069853,736764,34976,34976,0,Phase 4,monitor_multi_clear_path_only_run25_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068070316,,0,0,0,Phase 4,monitor_multi_clear_path_only_run25_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068239059,17360,2560,2560,126976,,monitor_multi_clear_path_only_run26_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068239662,165292,2966,2966,577536,Phase 2,monitor_multi_clear_path_only_run26_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068240143,634308,2966,2966,577536,Phase 2,monitor_multi_clear_path_only_run26_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068240606,634308,2966,2966,577536,Phase 2,monitor_multi_clear_path_only_run26_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068241075,634308,2966,2966,577536,Phase 2,monitor_multi_clear_path_only_run26_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068241534,634308,2966,2966,577536,Phase 2,monitor_multi_clear_path_only_run26_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068242029,634308,2966,2966,577536,Phase 2,monitor_multi_clear_path_only_run26_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068242516,634308,2966,2966,491520,Phase 3.1,monitor_multi_clear_path_only_run26_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068242995,689504,66929,66929,161792,Phase 3.5,monitor_multi_clear_path_only_run26_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068243552,745132,35492,35492,79872,Phase 4,monitor_multi_clear_path_only_run26_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068244027,749796,35492,35492,79872,Phase 4,monitor_multi_clear_path_only_run26_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068244500,749796,35492,35492,79872,Phase 4,monitor_multi_clear_path_only_run26_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068244972,749796,35492,35492,79872,Phase 4,monitor_multi_clear_path_only_run26_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068245454,749796,0,0,0,Phase 4,monitor_multi_clear_path_only_run26_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068245923,,0,0,0,Phase 4,monitor_multi_clear_path_only_run26_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068413715,17356,2519,2519,122880,,monitor_multi_clear_path_only_run27_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068414412,159740,2958,2958,579584,Phase 2,monitor_multi_clear_path_only_run27_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068414892,626060,2958,2958,579584,Phase 2,monitor_multi_clear_path_only_run27_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068415370,626060,2958,2958,579584,Phase 2,monitor_multi_clear_path_only_run27_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068415843,626060,2958,2958,579584,Phase 2,monitor_multi_clear_path_only_run27_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068416297,626060,2958,2958,579584,Phase 2,monitor_multi_clear_path_only_run27_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068416771,626060,2958,2958,579584,Phase 2,monitor_multi_clear_path_only_run27_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068417242,626060,2958,2958,577536,Phase 3.1,monitor_multi_clear_path_only_run27_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068417733,663760,74978,74978,243712,Phase 3.4,monitor_multi_clear_path_only_run27_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068418287,736956,35176,35176,79872,Phase 4,monitor_multi_clear_path_only_run27_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068418775,742308,35176,35176,79872,Phase 4,monitor_multi_clear_path_only_run27_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068419256,742308,35176,35176,79872,Phase 4,monitor_multi_clear_path_only_run27_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068419729,742308,35176,35176,79872,Phase 4,monitor_multi_clear_path_only_run27_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068420199,742308,35176,35176,0,Phase 4,monitor_multi_clear_path_only_run27_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068420644,,0,0,0,Phase 4,monitor_multi_clear_path_only_run27_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068589419,17300,2548,2548,126976,,monitor_multi_clear_path_only_run28_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068590106,176332,2965,2965,577536,Phase 2,monitor_multi_clear_path_only_run28_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068590591,633832,2965,2965,577536,Phase 2,monitor_multi_clear_path_only_run28_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068591052,633832,2965,2965,577536,Phase 2,monitor_multi_clear_path_only_run28_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068591524,633832,2965,2965,577536,Phase 2,monitor_multi_clear_path_only_run28_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068592000,633832,2965,2965,577536,Phase 2,monitor_multi_clear_path_only_run28_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068592473,633832,2965,2965,577536,Phase 2,monitor_multi_clear_path_only_run28_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068592950,633832,2965,2965,491520,Phase 3.1,monitor_multi_clear_path_only_run28_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068593428,688456,74781,74781,241664,Phase 3.4,monitor_multi_clear_path_only_run28_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068593950,748972,35246,35246,79872,Phase 4,monitor_multi_clear_path_only_run28_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068594430,743876,35246,35246,79872,Phase 4,monitor_multi_clear_path_only_run28_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068594911,743876,35246,35246,79872,Phase 4,monitor_multi_clear_path_only_run28_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068595390,743876,35246,35246,79872,Phase 4,monitor_multi_clear_path_only_run28_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068595849,743876,35246,35246,0,Phase 4,monitor_multi_clear_path_only_run28_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068596301,,0,0,0,Phase 4,monitor_multi_clear_path_only_run28_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068763583,17328,2552,2552,126976,Phase 1,monitor_multi_clear_path_only_run29_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068764230,177416,2975,2975,577536,Phase 2,monitor_multi_clear_path_only_run29_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068764727,635060,2975,2975,577536,Phase 2,monitor_multi_clear_path_only_run29_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068765202,635060,2975,2975,577536,Phase 2,monitor_multi_clear_path_only_run29_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068765670,635060,2975,2975,577536,Phase 2,monitor_multi_clear_path_only_run29_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068766141,635060,2975,2975,577536,Phase 2,monitor_multi_clear_path_only_run29_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068766603,635060,2975,2975,577536,Phase 2,monitor_multi_clear_path_only_run29_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068767063,635060,2975,2975,491520,Phase 3.1,monitor_multi_clear_path_only_run29_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068767545,690192,71128,71128,198656,Phase 3.5,monitor_multi_clear_path_only_run29_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068768061,743992,35499,35499,79872,Phase 4,monitor_multi_clear_path_only_run29_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068768557,748316,35499,35499,79872,Phase 4,monitor_multi_clear_path_only_run29_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068769027,748316,35499,35499,79872,Phase 4,monitor_multi_clear_path_only_run29_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068769492,748316,35499,35499,79872,Phase 4,monitor_multi_clear_path_only_run29_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068769969,748316,35499,35499,0,Phase 4,monitor_multi_clear_path_only_run29_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780068770437,,0,0,0,Phase 4,monitor_multi_clear_path_only_run29_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780064037471,17312,2541,2541,124928,,monitor_multi_clear_path_only_run2_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780064038139,176232,2963,2963,575488,Phase 2,monitor_multi_clear_path_only_run2_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780064038615,634532,2963,2963,575488,Phase 2,monitor_multi_clear_path_only_run2_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780064039083,634532,2963,2963,575488,Phase 2,monitor_multi_clear_path_only_run2_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780064039548,634532,2963,2963,575488,Phase 2,monitor_multi_clear_path_only_run2_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780064040008,634532,2963,2963,575488,Phase 2,monitor_multi_clear_path_only_run2_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780064040481,634532,2963,2963,575488,Phase 2,monitor_multi_clear_path_only_run2_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780064040948,634532,2963,2963,491520,Phase 3.1,monitor_multi_clear_path_only_run2_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780064041429,672380,74733,74733,241664,Phase 3.4,monitor_multi_clear_path_only_run2_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780064041938,748836,35841,35841,77824,Phase 4,monitor_multi_clear_path_only_run2_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780064042429,743252,35843,35843,77824,Phase 4,monitor_multi_clear_path_only_run2_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780064042899,743252,35843,35843,77824,Phase 4,monitor_multi_clear_path_only_run2_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,clear_path_only,1780064043383,743252,35843,35843,77824,Phase 4,monitor_multi_clear_path_only_run2_local-20260529-160736-multi.csv
